"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"lilalu";"Height_DEM";"tüdldü";"tudldu"
Nord;;3026;westl. Gebäude 307;Linde;Tilia x;Einzelbaum;;"19.11.2019";"2021 Q1";Holzheuer;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";157;17;13;1970;"01-Verletzung | 09-Bauschaden";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"03";3458337.0692513;5439848.8569513;"00012D160000023ADD8890624A41444AD8365AC05441023ADD8890624A41444AD8365AC054417C01000000023ADD8890624A41444AD8365AC05441FE";110.81746127714307;;
Nord;;2124;KITA;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";182;23;11;1970;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"07-Totholz";"1-leichte Schäden";"1-normal";;;"02";3458516.23512585;5439478.93047543;"00012D160000969A181EEA624A41D1E88CBBFDBF5441969A181EEA624A41D1E88CBBFDBF54417C01000000969A181EEA624A41D1E88CBBFDBF5441FE";110.72816239675915;;
Ost;"70.90";179;Rennpiste;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";239;19;14;1995;;"0-keine Schäden";"05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;CO;3458601.11012628;5431844.73847092;"00012D160000329E188E14634A41891B432F89B85441329E188E14634A41891B432F89B854417C01000000329E188E14634A41891B432F89B85441FE";0;;
Ost;"70.13A";219;W;Rot-Fichte;Picea abies;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;15;6;1990;"07-Baumumfeld";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458296.92512596;5431843.49947094;"00012D16000007876A767C624A41F654F7DF88B8544107876A767C624A41F654F7DF88B854417C0100000007876A767C624A41F654F7DF88B85441FE";0;;
Ost;"70.13A";221;W;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";129;15;11;1975;;"0-keine Schäden";"01-Verletzung | 06-Rindenauffälligkeit | 11-Stamm- Stockaustriebe";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;CO;3458326.41312599;5431859.46047094;"00012D160000FC4FE1348B624A411B5B78DD8CB85441FC4FE1348B624A411B5B78DD8CB854417C01000000FC4FE1348B624A411B5B78DD8CB85441FE";0;;
Nord;;4093;Gebäude 419;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";141;18;9;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre | 11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"04";3458806.072;5439750.147;"00012D160000C74B37097B634A41B072688941C05441C74B37097B634A41B072688941C054417C01000000C74B37097B634A41B072688941C05441FE";110.88843650716404;;
Nord;;4007;Leopoldshafener Allee;Schwarznuss;Juglans nigra;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";129;16;10;1980;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"04";3458465.99012579;5439814.22147563;"00012D1600001F71BCFED0624A411FA82C8E51C054411F71BCFED0624A411FA82C8E51C054417C010000001F71BCFED0624A411FA82C8E51C05441FE";110.65350820317903;;
Nord;;6062;Gebäude 604;Linde;Tilia x;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";88;14;9;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458743.224;5440062.012;"00012D1600003108AC9C5B634A41A69BC4808FC054413108AC9C5B634A41A69BC4808FC054417C010000003108AC9C5B634A41A69BC4808FC05441FE";110.33152119944876;;
Nord;;3300;Gebäude 351;Mammutbaum;Sequoiadendron giganteum;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";280;20;8;1950;;"0-keine Schäden";;"0-keine Schäden";"09-Blattverfärbung";"1-leichte Schäden";"1-normal";;;"03";3458199.314;5440091.134;"00012D160000E92631A84B624A41BC7493C896C05441E92631A84B624A41BC7493C896C054417C01000000E92631A84B624A41BC7493C896C05441FE";109.95512740348913;;
Nord;;5014;Kläranlage ;Robinie;Robinia pseudoacacia;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;10;7;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458268.969;5440200.655;"00012D1600002731087C6E624A411F85EB29B2C054412731087C6E624A411F85EB29B2C054417C010000002731087C6E624A411F85EB29B2C05441FE";109.89916124435398;;
Nord;;1158;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";141;20;15;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"3-ausladend";;;"01";3458364.87412568;5439774.19047561;"00012D160000AC59E36F9E624A419DC0308C47C05441AC59E36F9E624A419DC0308C47C054417C01000000AC59E36F9E624A419DC0308C47C05441FE";110.94898663935571;;
Nord;;3277;Gebäude 341;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"2-normal";"2-geschwächt";"2-Erwachsener Baum";110;17;9;1975;"01-Verletzung";"1-leichte Schäden";"02-Höhlung";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458463.76112577;5440059.60247577;"00012D160000B9916CE1CF624A4188F68EE68EC05441B9916CE1CF624A4188F68EE68EC054417C01000000B9916CE1CF624A4188F68EE68EC05441FE";110.43286806792733;;
Nord;;3157;Gebäude 330;Säulen-Pappel;Populus nigra 'Italica';Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";217;29;9;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458125.944;5440017.679;"00012D160000F4FDD4F826624A416ABC746B84C05441F4FDD4F826624A416ABC746B84C054417C01000000F4FDD4F826624A416ABC746B84C05441FE";109.99892772826762;;
Nord;;7048;Gebäude 710;Kugel-Trompetenbaum;Catalpa bignonioides 'Nana';Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";44;3;4;2000;;"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"4-reduziert";;;"07";3458431.50012571;5440644.80247611;"00012D160000881E04C0BF624A41C2C45B3321C15441881E04C0BF624A41C2C45B3321C154417C01000000881E04C0BF624A41C2C45B3321C15441FE";110.50377680257417;;
Nord;;1103;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;24;11;1960;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458328.51012565;5439689.60047556;"00012D1600001CCC4B418C624A410B316E6632C054411CCC4B418C624A410B316E6632C054417C010000001CCC4B418C624A410B316E6632C05441FE";110.50177977835259;;
Nord;;4287;Gebäude 435;Rotbuche;Fagus sylvatica;Einzelbaum;;"18.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"4-Schadbaum";94;10;8;1990;;"0-keine Schäden";"01-Verletzung | 03-Pilzbefall";"3-erhebliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458920.62512627;5439765.00447558;"00012D1600003B230450B4634A41F153494045C054413B230450B4634A41F153494045C054417C010000003B230450B4634A41F153494045C05441FE";110.77560933903452;;
Nord;;4139;Gebäude 421;Rot-Eiche;Quercus rubra;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"3-Altbaum";232;25;18;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458554.976;5439934.656;"00012D1600006891ED7CFD624A416DE7FBA96FC054416891ED7CFD624A416DE7FBA96FC054417C010000006891ED7CFD624A416DE7FBA96FC05441FE";110.89547025352836;;
Nord;;193;Messstation;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"16.09.2019";"2020 Q2";Zapf;"4-nicht verkehrssicher";"1-höher";"4-abgängig";"4-Schadbaum";129;30;8;1935;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz | 08-Wipfeldürre";"3-erhebliche Schäden";"1-normal";;;"01";3458164.96067942;5439581.50219501;"00012D160000118BF77A3A624A418AF6236017C05441118BF77A3A624A418AF6236017C054417C01000000118BF77A3A624A418AF6236017C05441FE";110.68069319494076;;
Nord;;81;Nördlich Turm;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";204;17;11;1960;;"0-keine Schäden";"01-Verletzung | 02-Höhlung | 11-Stamm- Stockaustriebe";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"1-normal";;;"00";3458681.42525196;5440634.3939522;"00012D160000FEA76EB63C634A414A8336991EC15441FEA76EB63C634A414A8336991EC154417C01000000FEA76EB63C634A414A8336991EC15441FE";109.87863228583052;;
Nord;;3154;Gebäude 331;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";104;18;10;1985;"07-Baumumfeld | 08-Belagsanhebung";"2-deutliche Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458153.65212545;5440004.40447575;"00012D160000C4D878D334624A4142EEE21981C05441C4D878D334624A4142EEE21981C054417C01000000C4D878D334624A4142EEE21981C05441FE";110.18448851891223;;
Nord;;3226;Gebäude 321;Rotbuche;Fagus sylvatica;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"4-Schadbaum";167;19;14;1965;"01-Verletzung";"1-leichte Schäden";"02-Höhlung | 03-Pilzbefall";"3-erhebliche Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458462.25912578;5439925.78847569;"00012D16000097082B21CF624A41BE6276726DC0544197082B21CF624A41BE6276726DC054417C0100000097082B21CF624A41BE6276726DC05441FE";110.63428778337186;;
Nord;;2002;Kantine;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2023 Q4";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";;1;;2005;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458323.22812565;5439435.93047541;"00012D160000A738339D89624A41BCE88CFBF2BF5441A738339D89624A41BCE88CFBF2BF54417C01000000A738339D89624A41BCE88CFBF2BF5441FE";110.95742708152615;;
Nord;;7017;Gebäude 706;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";91;10;8;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458588.375;5440648.953;"00012D160000000000300E634A41B6F3FD3C22C15441000000300E634A41B6F3FD3C22C154417C01000000000000300E634A41B6F3FD3C22C15441FE";110.34887860228942;;
Nord;;2278;Neureuter Straße;Linde;Tilia x;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";69;9;5;1995;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458595.142;5439691.578;"00012D160000560E2D9211634A41B6F3FDE432C05441560E2D9211634A41B6F3FDE432C054417C01000000560E2D9211634A41B6F3FDE432C05441FE";110.12208717307443;;
Nord;;10047;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";145;29;15;1935;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"10";3459103.949;5442107.639;"00012D160000FED478F90F644A414260E5E88EC25441FED478F90F644A414260E5E88EC254417C01000000FED478F90F644A414260E5E88EC25441FE";0;;
Nord;;2300;Einfahrt Süd;Stiel-Eiche;Quercus robur;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";129;23;14;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"02";3458332.05012566;5439421.6184754;"00012D16000083846A068E624A41D8199567EFBF544183846A068E624A41D8199567EFBF54417C0100000083846A068E624A41D8199567EFBF5441FE";110.81258886439171;;
Nord;;3068;Gebäude 317;Rotblühende Rosskastanie;Aesculus x carnea;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";50;5;4;2000;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"09-Blattverfärbung";"1-leichte Schäden";"1-normal";;;"03";3458239.80212555;5439836.15647565;"00012D160000CE0CACE65F624A4172B2030A57C05441CE0CACE65F624A4172B2030A57C054417C01000000CE0CACE65F624A4172B2030A57C05441FE";110.39816076779826;;
Nord;;5093;Gebäude 521;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;18;9;1975;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"05";3458485.128;5440313.056;"00012D160000D34D6290DA624A4106819543CEC05441D34D6290DA624A4106819543CEC054417C01000000D34D6290DA624A4106819543CEC05441FE";110.72919352473455;;
Nord;;6304;Gebäude 660;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;5;8;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"3-ausladend";;;"06";3458768.256;5440386.497;"00012D160000A69BC42068634A4117D9CE9FE0C05441A69BC42068634A4117D9CE9FE0C054417C01000000A69BC42068634A4117D9CE9FE0C05441FE";110.52569721580709;;
Nord;;6272;Gebäude 688;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"3-geringer";"3-sehr geschwächt";"4-Schadbaum";126;21;12;1950;;"0-keine Schäden";;"0-keine Schäden";"08-Wipfeldürre | 11-Astab-/ausbruch";"2-deutliche Schäden";"1-normal";;;"06";3458906.46412622;5440523.25447602;"00012D160000EC7C683BAD634A41CA5549D002C15441EC7C683BAD634A41CA5549D002C154417C01000000EC7C683BAD634A41CA5549D002C15441FE";110.12250094778454;;
Nord;;7073;Gebäude 712;Tanne;Abies;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";53;11;3;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458413.335;5440658.052;"00012D160000AE47E1AAB6624A41CFF7538324C15441AE47E1AAB6624A41CFF7538324C154417C01000000AE47E1AAB6624A41CFF7538324C15441FE";110.36460121487065;;
Nord;;5002;Bahnhaltestelle;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;13;9;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458459.018;5440149.871;"00012D160000F2D24D82CD624A41C976BE77A5C05441F2D24D82CD624A41C976BE77A5C054417C01000000F2D24D82CD624A41C976BE77A5C05441FE";110.69009582899218;;
Nord;;4258;Gebäude 433;Serbische Fichte;Picea omorika;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";57;15;2;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458757.98612609;5439873.37147565;"00012D160000356139FE62634A41CE41C65760C05441356139FE62634A41CE41C65760C054417C01000000356139FE62634A41CE41C65760C05441FE";111.11981403941164;;
Ost;"70.03";113;NO;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";154;17;9;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"1-normal";;;CO;3458710.42912639;5431857.06447092;"00012D160000119DED364B634A41A34A20448CB85441119DED364B634A41A34A20448CB854417C01000000119DED364B634A41A34A20448CB85441FE";0;;
Nord;;4405;Gebäude 459;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;14;5;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"2-einseitig";;;"04";3458911.368;5439891.126;"00012D160000BE9F1AAFAF634A414E6210C864C05441BE9F1AAFAF634A414E6210C864C054417C01000000BE9F1AAFAF634A414E6210C864C05441FE";110.23798798600777;;
Nord;;2053;Kantine;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";57;14;5;1995;"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458397.45812573;5439508.30547545;"00012D1600002ADDA3BAAE624A41E7E88C1305C054412ADDA3BAAE624A41E7E88C1305C054417C010000002ADDA3BAAE624A41E7E88C1305C05441FE";111.65671897882189;;
Ost;"70.14A";234;W;Robinie;Robinia pseudoacacia;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";126;16;9;1980;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz";"1-leichte Schäden";"2-einseitig";;;CO;3458446.59012612;5431879.38047095;"00012D160000B140894BC7624A41D4A259D891B85441B140894BC7624A41D4A259D891B854417C01000000B140894BC7624A41D4A259D891B85441FE";0;;
Nord;;4141;Gebäude 422;Spätblühende Trauben-Kirsche;Prunus serotina;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";101;15;9;1985;;"0-keine Schäden";"02-Höhlung";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"1-normal";;;"04";3458583.3041259;5439926.44347569;"00012D160000F598EDA60B634A41DCE7619C6DC05441F598EDA60B634A41DCE7619C6DC054417C01000000F598EDA60B634A41DCE7619C6DC05441FE";110.73634396321089;;
Nord;;1022;Parkplatz Einfahrt;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"3-sehr geschwächt";"2-Erwachsener Baum";110;20;8;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"2-deutliche Schäden";"1-normal";;;"01";3458261.67025118;5439429.51395082;"00012D16000069CACAD56A624A41FB91E460F1BF544169CACAD56A624A41FB91E460F1BF54417C0100000069CACAD56A624A41FB91E460F1BF5441FE";111.22388004343999;;
Nord;;5026;Kläranlage ;;;Baumgruppe;3;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";50;11;7;2000;;"0-keine Schäden";;"2-deutliche Schäden";;"0-keine Schäden";"1-normal";"01-Verletzung";;"05";3458272.22732983;5440223.70275441;"00012D160000D524191D70624A41A2EDF9ECB7C05441D524191D70624A41A2EDF9ECB7C054417C01000000D524191D70624A41A2EDF9ECB7C05441FE";110.14869394218188;;
Nord;;9002;Parkplatz ggü. Joint Research Center ;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";94;14;10;1980;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"09";3458729.76512602;5440847.92747622;"00012D16000041A6EFE154634A4138C55BFB53C1544141A6EFE154634A4138C55BFB53C154417C0100000041A6EFE154634A4138C55BFB53C15441FE";110.10067214917748;;
Nord;;10052;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;21;13;1950;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"2-einseitig";;;"10";3459105.28;5442122.803;"00012D1600003D0AD7A310644A411D5A64B392C254413D0AD7A310644A411D5A64B392C254417C010000003D0AD7A310644A411D5A64B392C25441FE";0;;
Nord;;1080;Präsidium;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"17.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"4-Schadbaum";188;17;12;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"3-erhebliche Schäden";"1-normal";;;"01";3458323.88512564;5439657.24447554;"00012D16000006CC4BF189624A41BC7CA54F2AC0544106CC4BF189624A41BC7CA54F2AC054417C0100000006CC4BF189624A41BC7CA54F2AC05441FE";110.93969699588894;;
Nord;;4013;Leopoldshafener Allee;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";132;18;6;1970;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"04";3458483.346;5439842.204;"00012D1600005EBA49ACD9624A4104560E8D58C054415EBA49ACD9624A4104560E8D58C054417C010000005EBA49ACD9624A4104560E8D58C05441FE";110.42660611913674;;
Ost;"70.04";136;NO;;;Baumgruppe;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";75;9;3;2000;;"0-keine Schäden";;"1-leichte Schäden";;"1-leichte Schäden";"1-normal";"01-Verletzung | 02-Höhlung | 11-Astab-/ausbruch";;CO;3458641.46912632;5431895.01547095;"00012D160000CD540CBC28634A41DE79FDC095B85441CD540CBC28634A41DE79FDC095B854417C01000000CD540CBC28634A41DE79FDC095B85441FE";0;;
Nord;;4099;Gebäude 418;Rotbuche;Fagus sylvatica;Einzelbaum;;"13.11.2019";"2020 Q4";Roth;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";141;19;13;1965;;"0-keine Schäden";"02-Höhlung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458758.7901261;5439759.28247558;"00012D16000020DA226563634A41751414D243C0544120DA226563634A41751414D243C054417C0100000020DA226563634A41751414D243C05441FE";110.82470396138828;;
Nord;;7078;Gebäude 712;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;17;11;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458410.64;5440638.353;"00012D1600001F85EB51B5624A41508D97961FC154411F85EB51B5624A41508D97961FC154417C010000001F85EB51B5624A41508D97961FC15441FE";110.44153422798786;;
Ost;"70.30";35;NO;Trauben-Eiche;Quercus petraea;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";195;18;13;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"1-normal";;;CO;3458642.07212633;5431740.33947085;"00012D160000826F3B0929634A41F2E3B9156FB85441826F3B0929634A41F2E3B9156FB854417C01000000826F3B0929634A41F2E3B9156FB85441FE";0;;
Ost;"70.30";66;O;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";138;16;8;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458603.72212629;5431748.63647086;"00012D16000060A26EDC15634A4146F0BB2871B8544160A26EDC15634A4146F0BB2871B854417C0100000060A26EDC15634A4146F0BB2871B85441FE";0;;
