Campus,Hausnummer,Baumnummer,Genauer Standort,Art deutsch,Art botanisch,Einzelbaum/Gruppe,Anzahl Bäume (Gruppe),Datum Kontrolle,Nächste Kontrolle,Kontrolleur,Verkehrssicherheit,Funktion,Vitalität,Physiologie,O Stamm,Höhe,Ø Krone,Pflanzjahr,Symptom Wurzel,Bewertung Wurzel,Symptom Stamm,Bewertung Stamm,Symptom Krone,Bewertung Krone,Kronenform,Symptom Gruppe,Bewertung Gruppe,Bereich,Koordinate X,Koordinate Y,Height_DEM,tree_h_pointcloud,crown_height_pointcloud
Nord,,"4296",Gebäude 459,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,07.10.2019,2021 Q2,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"94","16","7","1985",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"04",3458930.70312627,5439925.15747567,110.232753595427,13.3737464045734,12.207
Nord,,"4339",Gebäude 445,Rotblättriger Spitz-Ahorn,Acer platanoides 'rubra',Einzelbaum,,26.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"82","15","8","1980",,0-keine Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,2-einseitig,,,"04",3458737.168,5439966.766,110.281411582644,15.4562074649755,14.6571428571429
Nord,,"1295",Parkplatz Einfahrt,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,20.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"129","27","10","1960",,0-keine Schäden,,0-keine Schäden,14-Baumfremder Bewuchs,1-leichte Schäden,1-normal,,,"01",3458192.95712552,5439405.2204754,111.276312729037,20.8583539376299,16.5473333333333
Nord,,"50",Turm,Linde,Tilia x,Einzelbaum,,09.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"151","20","14","1970",01-Verletzung | 07-Baumumfeld,1-leichte Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"00",3458599.0481259,5440391.83647596,110.281231327678,19.171013570281,18.3397959183673
Nord,,"1347",Messstation ,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,16.09.2019,2020 Q2,Zapf,1-verkehrssicher,3-geringer,1-vital,3-Altbaum,"132","30","8","1940",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"01",3458061.53712537,5439522.73947547,110.793930605173,26.0508969810335,24.0496551724138
Nord,,"5122",Gebäude 541,Rot-Eiche,Quercus rubra,Einzelbaum,,09.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"210","21","18","1960",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,3-ausladend,,,"05",3458562.31312586,5440363.86247594,110.487461413706,15.0514671577224,12.5992857142857
Nord,,"6167",Gebäude 681,Spitz-Ahorn,Acer platanoides,Einzelbaum,,10.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"132","16","11","1970",01-Verletzung,2-deutliche Schäden,,0-keine Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"06",3458679.20112598,5440554.87047605,110.392310084231,11.6576899157686,11.09
Nord,,"1280",Medizinische Dienste,Weiss-/Sandbirke,Betula pendula,Einzelbaum,,16.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"138","22","11","1975",,0-keine Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,2-einseitig,,,"01",3458274.545,5439607.494,110.989420785566,15.3022458811007,14.6654166666667
Ost,"70.11","166",N,Serbische Fichte,Picea omorika,Einzelbaum,,05.02.2019,2020 Q3,R.Kastner,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"72","12","4","1990",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,CO,3458425.82312609,5431980.771471,0,,
Nord,,"1267",Medizinische Dienste,Rot-Eiche,Quercus rubra,Einzelbaum,,16.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"160","20","13","1970",01-Verletzung | 04-Bodenverdichtung,1-leichte Schäden,01-Verletzung | 05-V-Vergabelung,1-leichte Schäden,01-Verletzung | 05-V-Vergabelung | 12-ungünst. Kronenaufbau,1-leichte Schäden,2-einseitig,,,"01",3458176.50625098,5439603.94895104,110.497082976398,18.769917023602,17.461
Nord,,"10026",Nordeingang,Rotbuche,Fagus sylvatica,Einzelbaum,,14.10.2019,2020 Q3,Zapf,1-verkehrssicher,1-höher,2-geschwächt,3-Altbaum,"148","30","14","1935",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"10",3459061.563,5441960.62,109.480062292025,24.210794850832,20.5222857142857
Nord,,"4137",Gebäude 421,Rot-Eiche,Quercus rubra,Einzelbaum,,24.09.2019,2020 Q2,Zapf,1-verkehrssicher,1-höher,2-geschwächt,3-Altbaum,"195","25","17","1965",,0-keine Schäden,,0-keine Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"04",3458551.12212587,5439950.5364757,110.713146463688,18.475011431049,17.3710526315789
Nord,,"2289",Neureuter Straße,Silber-Linde,Tilia tomentosa,Einzelbaum,,16.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"214","19","13","1965",,0-keine Schäden,01-Verletzung,2-deutliche Schäden,01-Verletzung | 05-V-Vergabelung | 11-Astab-/ausbruch | 14-Baumfremder Bewuchs,1-leichte Schäden,1-normal,,,"02",3458516.46312584,5439695.57947556,110.555774850259,14.558225149741,13.796
Ost,"70.26","186",NW,Spitz-Ahorn,Acer platanoides,Einzelbaum,,05.02.2019,2020 Q3,R.Kastner,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"126","17","16","1985",,0-keine Schäden,01-Verletzung | 05-V-Vergabelung,0-keine Schäden,,0-keine Schäden,1-normal,,,CO,3458382.02712604,5431966.349471,0,,
Nord,,"5087",Gebäude 526,Rotblättriger Berg-Ahorn,Acer pseudoplatanus 'rubra',Einzelbaum,,09.10.2019,2020 Q3,Zapf,1-verkehrssicher,1-höher,1-vital,4-Schadbaum,"60","5","5","2005",,0-keine Schäden,01-Verletzung,3-erhebliche Schäden,05-V-Vergabelung | 12-ungünst. Kronenaufbau,2-deutliche Schäden,1-normal,,,"05",3458484.34712578,5440270.61347589,110.263015165826,5.94698483417363,5.11999999999999
Nord,,"4358",Gebäude 449,Stiel-Eiche,Quercus robur,Einzelbaum,,24.09.2019,2021 Q1,Zapf,3-wiederherstellbar,1-höher,2-geschwächt,2-Erwachsener Baum,"141","19","14","1970",,0-keine Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung | 07-Totholz | 08-Wipfeldürre,1-leichte Schäden,1-normal,,,"04",3458632.61512595,5439979.49747572,110.746811022382,17.4839582083875,15.12
Nord,,"2119",KITA,Silber-Weide,Salix alba,Einzelbaum,,19.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"66","9","7","1995",01-Verletzung,2-deutliche Schäden,01-Verletzung | 05-V-Vergabelung,2-deutliche Schäden,,0-keine Schäden,1-normal,,,"02",3458555.7541259,5439449.58147541,111.148403305176,6.64159669482427,6.04000000000001
Nord,,"2060",Kantine,Urwelt-Mammutbaum,Metasequoia glyptostroboides,Einzelbaum,,19.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"273","17","7","1965",01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,08-Wipfeldürre | 09-Blattverfärbung,1-leichte Schäden,1-normal,,,"02",3458387.417,5439514.177,111.568678450854,14.9456548824792,13.7613333333333
Nord,,"3123",Gebäude 316,Spitz-Ahorn,Acer platanoides,Einzelbaum,,17.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"141","15","13","1970",01-Verletzung | 04-Bodenverdichtung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"03",3458173.57625096,5439858.39595133,110.790866826243,8.82463317375725,7.78049999999998
Nord,,"3283",Gebäude 341,Berg-Ahorn,Acer pseudoplatanus,Einzelbaum,,24.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,2-geschwächt,2-Erwachsener Baum,"85","16","8","1980",,0-keine Schäden,,0-keine Schäden,08-Wipfeldürre,1-leichte Schäden,1-normal,,,"03",3458443.38,5440037.502,110.199296558004,19.8920367753297,16.652
Nord,,"6056",Gebäude 612,Weiss-/Sandbirke,Betula pendula,Einzelbaum,,07.10.2019,2021 Q2,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"126","17","10","1980",,0-keine Schäden,10-Baumfremder Bewuchs,0-keine Schäden,,0-keine Schäden,1-normal,,,"06",3458717.441,5440122.343,110.455476115616,14.3134127732725,13.7755555555556
Nord,,"3138",Gebäude 316,"Vogel-, Süss-Kirsche",Prunus avium,Einzelbaum,,25.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,2-geschwächt,2-Erwachsener Baum,"79","12","10","1995",,0-keine Schäden,,0-keine Schäden,01-Verletzung | 05-V-Vergabelung | 08-Wipfeldürre,1-leichte Schäden,1-normal,,,"03",3458209.84612551,5439917.8514757,110.592791879664,9.26120812033633,8.16799999999999
Nord,,"2165",Büchenauerstr.,Haus-Apfel,Malus domestica,Einzelbaum,,19.11.2019,2020 Q3,Holzheuer,3-wiederherstellbar,1-höher,4-abgängig,4-Schadbaum,"57","3","5","1995",,0-keine Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung | 07-Totholz | 08-Wipfeldürre,3-erhebliche Schäden,1-normal,,,"02",3458616.0322519,5439541.46395092,110.739530570554,3.66546942944638,2.985
Nord,,"4183",Gebäude 424,Rot-Fichte,Picea abies,Einzelbaum,,26.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"79","15","6","1995",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"04",3458614.975,5439873.715,110.903594673729,9.63569104055678,7.67642857142857
Nord,,"7007",Gebäude 701,Weiss-/Sandbirke,Betula pendula,Einzelbaum,,10.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"119","17","8","1980",,0-keine Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,1-normal,,,"07",3458593.553,5440589.255,110.385706505032,16.5842934949677,15.8122222222222
Nord,,"6058",Gebäude 604,"Vogel-, Süss-Kirsche",Prunus avium,Einzelbaum,,07.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"126","12","13","1980",01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung | 05-V-Vergabelung,1-leichte Schäden,3-ausladend,,,"06",3458740.18612606,5440105.06647579,110.374508754974,5.88749124502574,5.28000000000002
Nord,,"1244",Gebäude 152,Zier-Kirsche,Prunus x,Einzelbaum,,17.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"60","8","8","2000",,0-keine Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,1-normal,,,"01",3458247.41312556,5439798.50547562,110.18775855027,16.7577970052858,12.4022222222222
Nord,,"2097",Eingang Süd ,Linde,Tilia x,Einzelbaum,,20.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"141","18","12","1975",01-Verletzung | 02-Höhlung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung,2-deutliche Schäden,1-normal,,,"02",3458404.982,5439543.306,111.014336487545,18.4061180579096,17.0684090909091
Nord,,"3079",Gebäude 305,Hainbuche,Carpinus betulus,Einzelbaum,,25.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"79","11","8","1995",,0-keine Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,1-normal,,,"03",3458317.133,5439914.128,110.739359898182,18.4388219199996,14.8954545454546
Nord,,"3049",Gebäude 304,Douglasie,Pseudotsuga menziesii,Einzelbaum,,25.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"101","18","6","1985",,0-keine Schäden,01-Verletzung,1-leichte Schäden,11-Astab-/ausbruch,1-leichte Schäden,2-einseitig,,,"03",3458237.792,5439930.32,110.72,19.2729411764706,16.3794117647059
Nord,,"1217",Präsidium,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,17.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"192","20","11","1960",01-Verletzung,0-keine Schäden,,0-keine Schäden,01-Verletzung | 14-Baumfremder Bewuchs,2-deutliche Schäden,1-normal,,,"01",3458273.32425116,5439807.61695126,110.587852491857,17.5577212786345,14.4403278688525
Nord,,"3028",nördl. Gebäude 307,Europ. Lärche,Larix decidua,Einzelbaum,,23.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"94","20","7","1985",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"03",3458388.5781257,5439864.56447566,110.717279782284,15.3793868843829,12.2755555555556
Nord,,"1071",Einfahrt,Silber-Linde,Tilia tomentosa,Einzelbaum,,16.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"217","20","15","1950",,0-keine Schäden,,0-keine Schäden,01-Verletzung | 04-Riss/Rippe | 11-Astab-/ausbruch,1-leichte Schäden,1-normal,,,"01",3458354.36512568,5439647.59347553,110.634103303593,15.4854800297402,11.99625
Nord,,"104",Ausgang Nord,Hainbuche,Carpinus betulus,Einzelbaum,,14.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"69","8","8","1995",01-Verletzung,1-leichte Schäden,01-Verletzung,2-deutliche Schäden,08-Wipfeldürre,1-leichte Schäden,3-ausladend,,,"00",3458861.79037839,5441386.87742959,110.254987333975,,
Nord,,"6055",Gebäude 612,Spitz-Ahorn,Acer platanoides,Einzelbaum,,08.10.2019,2021 Q2,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"88","14","10","1995",01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,1-normal,,,"06",3458631.93,5440140.433,110.247091056753,6.88790894324652,5.52333333333333
Nord,,"141",Ausgang Nord,Linde,Tilia x,Einzelbaum,,22.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"79","11","7","1995",,0-keine Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung | 05-V-Vergabelung,1-leichte Schäden,1-normal,,,"00",3458980.24612624,5441753.84347674,110.085984056232,,
Nord,,"2210",Friedrichstalerstr.,Weiss-/Sandbirke,Betula pendula,Einzelbaum,,02.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"91","16","9","1980",01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,1-normal,,,"02",3458655.464126,5439553.44647546,110.553946608518,10.5710533914816,10.0125
Nord,,"1118",Präsidium,Sommer-Linde,Tilia platyphyllos,Einzelbaum,,17.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"107","17","11","1980",,0-keine Schäden,,0-keine Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"01",3458351.45912567,5439721.54547558,110.6297069177,23.1674359394428,18.9026785714285
Nord,,"4061",Karlsruher Allee,Stiel-Eiche,Quercus robur,Einzelbaum,,27.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"75","9","6","1995",,0-keine Schäden,,0-keine Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"04",3458731.403,5439814.469,110.672568290546,6.05409837612038,3.81
Nord,,"4158",Gebäude 425,Rot-Eiche,Quercus rubra,Einzelbaum,,26.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"236","23","20","1960",,0-keine Schäden,,0-keine Schäden,01-Verletzung,1-leichte Schäden,3-ausladend,,,"04",3458710.83425208,5439856.84095128,110.64288518016,15.0651703753954,14.2661111111111
Nord,,"4319",Gebäude 460,,,Baumgruppe,,25.05.2018,2020 Q4,SVBüro-Radüge,1-verkehrssicher,3-geringer,2-geschwächt,1-Jungbaum,"38","7","2","2008",,0-keine Schäden,,1-leichte Schäden,,1-leichte Schäden,1-normal,01-Verletzung,,"04",3458812.4824256,5440024.62214323,110.646540767504,,
Nord,,"5114",Gebäude 521,Weiss-/Sandbirke,Betula pendula,Einzelbaum,,09.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"110","20","9","1965",,0-keine Schäden,,0-keine Schäden,08-Wipfeldürre,1-leichte Schäden,1-normal,,,"05",3458551.583,5440273.469,110.80787866779,15.7921213322096,14.802
Nord,,"4292",Gebäude 439,Linde,Tilia x,Einzelbaum,,07.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"94","14","10","1995",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"04",3458885.427,5439816.861,110.286483714109,6.55351628589125,6.03333333333333
Nord,,"1338",Messstation ,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,16.09.2019,2020 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,3-Altbaum,"195","29","14","1940",,0-keine Schäden,,0-keine Schäden,14-Baumfremder Bewuchs,1-leichte Schäden,1-normal,,,"01",3457989.85842081,5439437.15998545,0,135.098518518519,24.4935185185185
Nord,,"6095",Gebäude 630,Mammutbaum,Sequoiadendron giganteum,Einzelbaum,,07.10.2019,2021 Q2,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"320","22","8","1970",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"06",3458822.722,5440082.002,110.326651244465,18.4892862555347,15.1484375
Nord,,"9004",Parkplatz ggü. Joint Research Center ,Spitz-Ahorn,Acer platanoides,Einzelbaum,,11.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"97","11","8","1980",,0-keine Schäden,,0-keine Schäden,01-Verletzung | 08-Wipfeldürre | 12-ungünst. Kronenaufbau,1-leichte Schäden,1-normal,,,"09",3458734.57512602,5440868.17747623,110.177285761199,,
Nord,,"5146",Gebäude 544,Spitz-Ahorn,Acer platanoides,Einzelbaum,,10.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"154","23","12","1960",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"05",3458591.365,5440455.047,110.162360217531,17.025417560247,15.9911111111111
Ost,"70.02","30",SW,Rot-Eiche,Quercus rubra,Einzelbaum,,04.02.2019,2020 Q3,R.Kastner,1-verkehrssicher,2-normal,2-geschwächt,2-Erwachsener Baum,"126","17","15","1975",,0-keine Schäden,05-V-Vergabelung,2-deutliche Schäden,07-Totholz,1-leichte Schäden,1-normal,,,CO,3458613.8461263,5431719.96947085,0,,
Nord,,"2050",Kantine,Rot-Eiche,Quercus rubra,Einzelbaum,,19.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"188","22","19","1960",,0-keine Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,3-ausladend,,,"02",3458371.4261257,5439499.94847545,111.64975270104,16.1533584100716,15.4513333333334
Nord,,"3285",Gebäude 329,Hainbuche,Carpinus betulus,Einzelbaum,,24.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"85","17","6","1985",,0-keine Schäden,10-Baumfremder Bewuchs | 11-Stamm- Stockaustriebe,1-leichte Schäden,,0-keine Schäden,2-einseitig,,,"03",3458376.23877356,5439992.94978479,110.661528883219,14.2341854024957,13.2328571428571
Nord,,"1088",Präsidium,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,17.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"141","23","10","1960",,0-keine Schäden,,0-keine Schäden,14-Baumfremder Bewuchs,1-leichte Schäden,1-normal,,,"01",3458321.39412564,5439674.37847555,110.82266832206,20.9775589506669,16.2179545454546
Nord,,"131",Ausgang Nord,Linde,Tilia x,Einzelbaum,,22.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"82","10","7","1995",,0-keine Schäden,01-Verletzung,2-deutliche Schäden,,0-keine Schäden,1-normal,,,"00",3458964.20212622,5441695.46247671,110.231712063614,,
Nord,,"3101",Gebäude 305,Hainbuche,Carpinus betulus,Einzelbaum,,23.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"79","13","9","1980",,0-keine Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,2-einseitig,,,"03",3458287.448,5439893.743,110.587305062098,20.0326949379017,12.4551515151515
Nord,,"5033",Kläranlage ,Silber-Weide,Salix alba,Einzelbaum,,27.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"97","16","8","1990",,0-keine Schäden,09-Schrägstand,1-leichte Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"05",3458258.95712555,5440257.29147589,110.182108991854,12.5785160081464,11.7896875
Nord,,"3048",Gebäude 304,Douglasie,Pseudotsuga menziesii,Einzelbaum,,25.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,2-geschwächt,2-Erwachsener Baum,"185","25","12","1965",,0-keine Schäden,01-Verletzung,1-leichte Schäden,,0-keine Schäden,1-normal,,,"03",3458237.81412554,5439932.16247571,110.697535652051,20.6129643479486,17.6198333333333
Nord,,"2176",Büchenauerstr.,Rot-Fichte,Picea abies,Einzelbaum,,18.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"107","17","7","1975",01-Verletzung,1-leichte Schäden,,0-keine Schäden,11-Astab-/ausbruch,2-deutliche Schäden,1-normal,,,"02",3458594.77812593,5439608.8704755,110.878626165594,13.4319293899617,12.8216666666667
Ost,"23","81",Mitte,,,Baumgruppe,,05.02.2019,2020 Q3,R.Kastner,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"195","19","9","1965",,0-keine Schäden,,0-keine Schäden,,1-leichte Schäden,1-normal,01-Verletzung | 07-Totholz | 14-Baumfremder Bewuchs,,CO,3458611.23412629,5431823.9334709,0,,
Nord,,"115",Ausgang Nord,Linde,Tilia x,Einzelbaum,,22.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"75","10","8","1995",,0-keine Schäden,01-Verletzung,1-leichte Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"00",3458959.83512622,5441629.08247667,110.102603232293,5.77239676770715,5.05250000000001
Nord,,"5094",Gebäude 521,Hainbuche,Carpinus betulus,Einzelbaum,,09.10.2019,2021 Q2,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"91","14","10","1975",,0-keine Schäden,,0-keine Schäden,01-Verletzung,1-leichte Schäden,1-normal,,,"05",3458485.662,5440311.425,110.723963855226,12.9529592216973,10.9076923076923
Nord,,"3164",Gebäude 330,Serbische Fichte,Picea omorika,Einzelbaum,,25.09.2019,2021 Q1,Zapf,1-verkehrssicher,3-geringer,1-vital,2-Erwachsener Baum,"79","14","4","1995",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"03",3458129.634,5440049.967,110.101168494642,10.1958315053576,9.41899999999998
Nord,,"1237",Gebäude 152,Stiel-Eiche,Quercus robur,Einzelbaum,,17.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"94","17","14","1975",,0-keine Schäden,,0-keine Schäden,01-Verletzung | 08-Wipfeldürre,1-leichte Schäden,1-normal,,,"01",3458193.195251,5439810.92695127,110.550368959584,10.5062977070827,9.62000000000002
Nord,,"1272",Medizinische Dienste,Serbische Fichte,Picea omorika,Einzelbaum,,16.09.2019,2021 Q1,Zapf,1-verkehrssicher,2-normal,1-vital,2-Erwachsener Baum,"72","16","5","1990",,0-keine Schäden,,0-keine Schäden,,0-keine Schäden,1-normal,,,"01",3458213.95412553,5439551.32247548,111.119850550945,12.2909186798239,10.0207692307692
Nord,,"1289",Parkplatz Einfahrt,"Gemeine Kiefer, Föhre",Pinus sylvestris,Einzelbaum,,20.09.2019,2021 Q1,Zapf,1-verkehrssicher,1-höher,1-vital,2-Erwachsener Baum,"116","25","9","1960",,0-keine Schäden,,0-keine Schäden,14-Baumfremder Bewuchs,1-leichte Schäden,1-normal,,,"01",3458220.448,5439402.193,111.525134895662,19.7754901043376,15.625625
Nord,,"3089",Gebäude 305,Robinie,Robinia pseudoacacia,Einzelbaum,,23.09.2019,2020 Q2,Zapf,1-verkehrssicher,2-normal,2-geschwächt,4-Schadbaum,"355","11","6","1920",,0-keine Schäden,01-Verletzung | 02-Höhlung | 04-Riss/Rippe | 05-V-Vergabelung,3-erhebliche Schäden,10-Kappung,3-erhebliche Schäden,5-gekappt,,,"03",3458278.22812559,5439880.46047567,110.674022157171,14.2909778428288,13.665
