"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"height_default"
Nord;;2135;KITA;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";154;18;10;1975;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"07-Totholz";"1-leichte Schäden";"1-normal";;;"02";3458522.91112586;5439451.54147541;118
Ost;"70.16";200;W;Robinie;Robinia pseudoacacia;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";44;9;8;2000;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458327.70012599;5431930.35747098;118
Ost;"70.30";48;NO;Rot-Eiche;Quercus rubra;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";129;14;7;1970;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"2-einseitig";;;CO;3458694.47812638;5431804.07747089;118
Nord;;3140;Gebäude 316;Rot-Eiche;Quercus rubra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;17;13;1980;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"1-leichte Schäden";"1-normal";;;"03";3458203.53;5439924.645;118
Nord;;4045;Eggensteinerstraße;Schwarznuss;Juglans nigra;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";141;19;13;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458569.53912589;5439817.91847563;118
Nord;;2107;KITA;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;18;10;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458509.928;5439412.381;118
Nord;;10046;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";179;30;14;1935;;"0-keine Schäden";"09-Schrägstand";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"10";3459101.05512635;5442106.77147694;118
Nord;;4009;Leopoldshafener Allee;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";154;19;9;1970;;"0-keine Schäden";;"0-keine Schäden";"11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"04";3458479.037;5439817.704;118
Nord;;2292;Neureuter Straße;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";116;19;9;1985;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458473.5731258;5439628.71847552;118
Nord;;3227;Gebäude 321;Weymouths-Kiefer;Pinus strobus;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"4-Schadbaum";110;16;9;1980;;"0-keine Schäden";"01-Verletzung | 09-Schrägstand";"3-erhebliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458469.698;5439929.247;118
Nord;;10044;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";148;30;11;1935;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"10";3459101.297;5442096.424;118
Nord;;3271;Gebäude 341;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";135;18;10;1970;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458432.543;5440078.182;118
Nord;;1271;Medizinische Dienste;Rot-Eiche;Quercus rubra;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";151;17;15;1980;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"01";3458209.45125106;5439552.04695096;118
Nord;;6088;Gebäude 602;Winter-Linde;Tilia cordata;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";63;18;13;1990;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458612.225;5440100.404;118
Ost;"70.14A";245;W;Robinie;Robinia pseudoacacia;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";138;20;11;1970;"02-Höhlung";"1-leichte Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"4-reduziert";;;CO;3458356.73212602;5431821.72547092;118
Ost;"70.25";236;W;Silber-Ahorn;Acer saccharinum;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";88;15;9;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"2-einseitig";;;CO;3458444.89512611;5431885.91047095;118
Nord;;4163;Gebäude 425;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";148;16;9;1970;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458700.96912603;5439830.81147562;118
Nord;;6119;Fremdfirmengelände;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"08.10.2019";"2020 Q3";Zapf;"4-nicht verkehrssicher";"1-höher";"5-abgestorben";"4-Schadbaum";179;16;11;1975;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"3-erhebliche Schäden";"1-normal";;;"06";3458852.15812617;5440248.35247586;118
Nord;;10013;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";170;29;10;1935;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"10";3459030.704;5441858.359;118
Nord;;4372;Gebäude 441;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";163;22;12;1960;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458552.15812587;5439999.26847573;118
Nord;;2214;Friedrichstalerstr.;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;13;8;1980;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458685.76712603;5439545.23747546;118
Nord;;5008;Bahnhaltestelle;Hainbuche;Carpinus betulus;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";123;12;7;1985;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung | 11-Stamm- Stockaustriebe";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"05";3458423.829;5440156.451;118
Nord;;1246;Gebäude 142;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";182;23;10;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458242.89712555;5439792.60147562;118
Nord;;1331;Landesstraße;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";170;32;14;1950;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458009.13312532;5439417.92247541;118
Nord;;10018;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";163;29;16;1935;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"10";3459037.35;5441883.189;118
Nord;;1070;Einfahrt;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"4-abgängig";"2-Erwachsener Baum";151;19;12;1965;"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"3-erhebliche Schäden";"1-normal";;;"01";3458330.4222513;5439626.59295105;118
Nord;;7113;Gebäude 727;;;Baumgruppe;8;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";79;15;7;1990;;"0-keine Schäden";;"1-leichte Schäden";;"0-keine Schäden";"1-normal";"05-V-Vergabelung";;"07";3458692.91284173;5440726.48388586;118
Nord;;7091;Gebäude 714;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;17;9;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458321.327;5440632.894;118
Ost;"70.30";37;NO;Rot-Eiche;Quercus rubra;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";179;17;9;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"1-normal";;;CO;3458649.81312634;5431748.69947086;118
Nord;;1020;Parkplatz Einfahrt;;;Baumgruppe;7;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";50;12;7;1995;;"0-keine Schäden";;"2-deutliche Schäden";;"1-leichte Schäden";"2-einseitig";"01-Verletzung | 09-Schrägstand | 11-Astab-/ausbruch";;"01";3458261.46527772;5439421.76802589;118
Ost;"70.14A";229;W;Rot-Eiche;Quercus rubra;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";151;16;11;1980;;"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458451.58812612;5431888.62747095;118
Nord;;3054;Gebäude 304;Rot-Eiche;Quercus rubra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";151;21;11;1970;"01-Verletzung | 04-Bodenverdichtung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458241.061;5439920.632;118
Nord;;7097;Gebäude 712;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";107;16;13;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"3-ausladend";;;"07";3458345.788;5440671.762;118
Nord;;4233;Gebäude 436 ;Hainbuche;Carpinus betulus;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";126;15;10;1985;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"04";3458807.332;5439876.449;118
Nord;;2303;Einfahrt Süd;Silber-Linde;Tilia tomentosa;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";201;19;11;1970;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458308.399;5439415.954;118
Nord;;4071;Karlsruher Allee;Lärche;Larix;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;14;9;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458854.417;5439764.544;118
Nord;;6073;Gebäude 602;Winter-Linde;Tilia cordata;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";75;15;8;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458675.996;5440081.749;118
Nord;;3093;Gebäude 305;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";176;23;13;1955;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"03";3458274.73412558;5439895.04547568;118
Nord;;3098;Gebäude 305;Robinie;Robinia pseudoacacia;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";47;11;5;2000;;"0-keine Schäden";"09-Schrägstand";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"2-einseitig";;;"03";3458285.50112559;5439897.93847569;118
Nord;;4062;Karlsruher Allee;Stiel-Eiche;Quercus robur;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";60;7;6;1995;;"0-keine Schäden";;"0-keine Schäden";"08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"04";3458762.771;5439804.274;118
Nord;;3218;Gebäude 321;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;23;10;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458457.643;5439961.651;118
Nord;;2273;Neureuter Straße;Silber-Ahorn;Acer saccharinum;Einzelbaum;;"19.11.2019";"2021 Q2";Holzheuer;"1-verkehrssicher";"1-höher";"4-abgängig";"2-Erwachsener Baum";28;4;2;2000;;"0-keine Schäden";"01-Verletzung";"3-erhebliche Schäden";"01-Verletzung | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;"02";3458611.10237782;5439686.09742663;118
Nord;;3179;Gebäude 315;;;Baumgruppe;10;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"3-sehr geschwächt";"2-Erwachsener Baum";31;7;2;2000;;"0-keine Schäden";;"0-keine Schäden";;"2-deutliche Schäden";"1-normal";"05-V-Vergabelung | 07-Wipfeldürre";;"03";3458238.18345791;5440031.76745108;118
Nord;;5042;Kläranlage ;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";129;15;9;1985;"02-Höhlung | 07-Baumumfeld";"1-leichte Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"05";3458220.99812551;5440259.6684759;118
Nord;;130;Ausgang Nord;Linde;Tilia x;Einzelbaum;;"22.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;10;6;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"00";3458962.43312622;5441689.7894767;118
Ost;"70.26";187;NW;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";110;13;17;1985;;"0-keine Schäden";"05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung";"2-deutliche Schäden";"1-normal";;;CO;3458376.50412604;5431962.014471;118
Ost;"70.03";108;NO;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";135;17;7;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;CO;3458688.27312637;5431868.28147093;118
Nord;;6139;Fremdfirmengelände;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";85;17;7;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;"06";3458884.84412621;5440200.85547583;118
Nord;;2310;Einfahrt Süd;Robinie;Robinia pseudoacacia;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";217;18;14;1960;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458323.886;5439391.904;118
Nord;;74;Turm;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";188;21;14;1950;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"00";3458640.55125188;5440469.926952;118
Nord;;1232;Gebäude 152;Stiel-Eiche;Quercus robur;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";82;11;10;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"3-ausladend";;;"01";3458193.7391255;5439831.71147565;118
Nord;;5072;Gebäude 526;Rot-Eiche;Quercus rubra;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";160;24;19;1965;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"3-ausladend";;;"05";3458530.892;5440172.76;118
Nord;;3252;Gebäude 341;Stiel-Eiche;Quercus robur;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"4-Schadbaum";207;16;8;1935;"03-Pilzbefall";"2-deutliche Schäden";"10-Baumfremder Bewuchs";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre | 10-Kappung";"3-erhebliche Schäden";"5-gekappt";;;"03";3458495.1382516;5440089.10895157;118
Nord;;5023;Kläranlage ;Robinie;Robinia pseudoacacia;Einzelbaum;;"27.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"4-Schadbaum";201;20;13;1965;"02-Höhlung";"3-erhebliche Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung | 11-Astab-/ausbruch";"2-deutliche Schäden";"1-normal";;;"05";3458293.02425118;5440220.99995174;118
Nord;;4167;Gebäude 424;Blut-Buche;Fagus sylvatica 'Atropunicea';Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";141;21;12;1965;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458655.646;5439847.415;118
Nord;;2247;Neureuter Straße;Hainbuche;Carpinus betulus;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";41;9;7;1995;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"02";3458741.667;5439606.616;118
Nord;;4203;Weingartener Straße ;Hainbuche;Carpinus betulus;Einzelbaum;;"07.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"4-Schadbaum";104;14;9;1990;;"0-keine Schäden";"01-Verletzung";"3-erhebliche Schäden";;"0-keine Schäden";"1-normal";;;"04";3458778.546;5439905.372;118
Nord;;1202;Präsidium;Blut-Buche;Fagus sylvatica 'Atropunicea';Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;17;11;1980;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458256.35412557;5439696.31047557;118
Nord;;5050;Kläranlage;;;Baumgruppe;115;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";47;7;5;1995;;"0-keine Schäden";;"0-keine Schäden";;"2-deutliche Schäden";"5-gekappt";"10-Kappung";;"05";3458189.15523084;5440301.86050026;118
Nord;;4555;Gebäude 420;Linde;Tilia x;Einzelbaum;;"16.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;9;7;2019;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458879.00115277;5439691.4237419;118
Ost;"46";57;O;Rot-Eiche;Quercus rubra;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";220;16;13;1970;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"2-deutliche Schäden";"4-reduziert";;;CO;3458646.73312633;5431786.44847089;118
Nord;;4400;ggü. Gebäude 448;Rotbuche;Fagus sylvatica;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";148;26;13;1960;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458943.23225256;5439885.81595129;118
Nord;;71;Turm;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";179;23;13;1950;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"00";3458643.56012594;5440451.47747599;118
Nord;;3066;Gebäude 317;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;15;7;1980;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"03";3458213.709;5439855.976;118
Nord;;4197;Weingartener Straße ;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";145;20;11;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458757.812;5439916.441;118
Nord;;7043;Gebäude 713;Trauben-Eiche;Quercus petraea;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;13;12;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"07";3458426.998;5440607.92;118
Ost;"70.14A";232;W;Rotbuche;Fagus sylvatica;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";88;13;6;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"2-einseitig";;;CO;3458448.67612612;5431880.11947095;118
Nord;;5125;Gebäude 541;Rot-Eiche;Quercus rubra;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";82;17;10;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458564.47;5440375.519;118
Nord;;2116;KITA;Sal-Weide;Salix caprea;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";44;8;8;1995;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458539.773;5439421.112;118
Nord;;10001;Nordeingang;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"14.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";104;20;9;1980;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"10";3459024.065;5441793.967;118
Nord;;12;Bushaltestelle ;Weymouths-Kiefer;Pinus strobus;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"4-nicht verkehrssicher";"1-höher";"5-abgestorben";"4-Schadbaum";145;18;9;1975;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"07-Totholz | 08-Wipfeldürre | 11-Astab-/ausbruch";"3-erhebliche Schäden";"1-normal";;;"00";3458518.00225166;5440054.31695153;118
Nord;;6209;Gebäude 681;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";91;11;10;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"04-Riss/Rippe";"1-leichte Schäden";"1-normal";;;"06";3458781.1;5440514.369;118
